C/R,Product,Application,DTS #,Description,Status (6.07),Pri,Ass'd DTSs,Releases,PP Pack,Programs,Date Checked,6.07 Chg #,Due Date,To Be Shipped (6.07),Shipping Test,Shipping Live,LSS,CCD,MU2,Resp App,Comments
,FOC,MIS,4993,INFCE: Inbound Provider Updates PRA|5 not filing multi-field value,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,MisPerson.XiFilerHl7.P,8/11/2014,MIS 1147,,,,,,,,,
,FOC,MIS,5069,INFCE: Immunizations - Second Address Line Overwritten if Blank in NK1 Segment,Completed,3,Y,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",1,"MisXoConn.RecordsHl7.C, MisXoConn.RecordsImmunHl7.C",8/11/2014,MIS 1015,11/13/2012,,,,,,,,
,FOC,MIS,5138,Add SSL support to Outbox,Completed,3,Y,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",1,"MisXoConn.Mgmt.Detail.R, MisXoConn.Mgmt.S, MisXoDelSvc.DelHl7Mp.P",8/11/2014,MIS 1003,12/18/2012,,,,,,,,
,FOC,MIS,5244,DDP 16936: ARRA - Stage 2 (Final Rule): Interoperability - Immunizations,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,"MisEhrParam.Mgmt.Detail.R, MisEhrParam.Mgmt.S, MisXoConn.FormatImmunHl7.P, MisXoConn.RecordsImmunHl7.C",8/11/2014,MIS 1125,,,Y,Y,,,Y,,
,FOC,MIS,5318,Interface mapping:  move menu to customer-accessible branch on the tree,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,~.CommDictMenu,8/11/2014,MIS 1069,2/12/2013,,,,,,,,
,FOC,MIS,5319,Nomenclature IMO Lookup is crashing when the get call times out,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,MisNomenclatureMap.XoSearchOv.C,8/11/2014,MIS 1068,2/9/2013,,,,,,,,
,FOC,MIS,5341,INFCE: infce tries to create new UNV user when updating existing user,,3,,6.05C,,MisPerson.XiFilerHl7.P,8/11/2014,,2/18/2013,,,,,,,,
,FOC,MIS,5402,INFCE: Additonal fields need to file for inbound Provider HL7 to MT,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,"MisPerson.XiFilerHl7.D, MisPerson.XiFilerHl7.P",8/11/2014,MIS 1390,5/16/2013,,,,,,,,
,FOC,MIS,5440,CDA/CCR manual import:  utility needs to recognize CCRs,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,MisXmlUtil.CdaCheck.P,8/11/2014,MIS 1219,,,,,,Y,,,
,FOC,MIS,5538,Incorrectly edited M-AT Messages can crash Connections,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,"MisXiMsgQueue.Edit.K, MisXoMsgQueue.Edit.K",8/11/2014,MIS 1274,3/21/2013,,,,,,,,
,FOC,MIS,5571,INFCE: Missing ability to include/exclude msgs by location,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,"MisXoMsgGen.Mgmt.Detail.R, MisXoMsgGen.Mgmt.S",8/11/2014,,4/18/2013,,,,,,,,
,FOC,MIS,5603,Outbox Conn. Undefined Event Category causes MIS Monitor Bkg Jobs to Crash,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,MisXoConn.Mgmt.S,8/11/2014,MIS 1292,4/18/2013,,,,,,,,
,FOC,MIS,5617,INFCE: Outbox Connetion Wizard add EMPI ACTIVE Component,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,MisXoConn.InitConnections.S,8/11/2014,MIS 1346,4/18/2013,,,,,,,,
,FOC,MIS,5697,OM Order OV Connections Should Have Their Own Connection Set in Wizards,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,"MisXiConn.InitConnections.D, MisXiConn.InitConnections.S, MisXoConn.InitConnections.D, MisXoConn.InitConnections.S",8/11/2014,MIS 1687,11/21/2013,,Y,Y,,,,,
,FOC,MIS,5730,M-AT inbox can crash if invalid OID is sent from OV,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,MisXiConn.FilerFolderDriver.P,8/11/2014,MIS 1415,6/20/2013,,,,,,,,
,FOC,MIS,5786,IMMUN Interface formatting issues,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,"MisXoConn.FormatImmunHl7.P, MisXoConn.RecordsImmunHl7.C",8/11/2014,MIS 1484,6/20/2013,,Y,Y,,,Y,,
,FOC,MIS,5797,270 EDI Folder Path not being set up when wizard run,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,MisXoConn.InitConnections.S,8/11/2014,,6/20/2013,,,,,,,,
,FOC,MIS,5802,EMPI Query Wizard incorrectly hardcodes Canadian version for US sites,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,MisXoConn.InitConnections.S,8/11/2014,MIS 1410,6/20/2013,,,,,,,,
,FOC,MIS,5858,MIS Provider - Ins Pins not filing to Person correctly,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,MisPerson.XiFilerHl7.P,8/11/2014,MIS 1427,6/20/2013,,,,,,,,
,FOC,MIS,5862,Immunizations: Issue with PID-13 phone numbers/email address,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,MisXoConn.RecordsImmunHl7.C,8/11/2014,MIS 1485,,,,,,,,,
,FOC,MIS,5916,Immunizations: Add Value Set mapping for certain fields,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,"MisXoConn.FormatImmunHl7.P, MisXoConn.RecordsImmunHl7.C",8/11/2014,MIS 1486,7/18/2013,,Y,Y,,,Y,,
,FOC,MIS,5937,EDI 270: Outbox Message view unable to display CRLF,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,"MisXoMsgQueue.Copy.K, MisXoMsgQueue.View.K",8/11/2014,MIS 1481,7/18/2013,,,,,,,,
,FOC,MIS,6012,Manage Inbox stacked screens crash when single line too long,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,"MisXiMsgQueue.Copy.K, MisXiMsgQueue.Reject.K, MisXiMsgQueue.Reprocess.K, MisXiMsgQueue.View.K, MisXoMsgQueue.Copy.K, MisXoMsgQueue.View.K",8/11/2014,MIS 1532,,,,,,,,,
,FOC,MIS,6215,Immunizations: Change Refusal Reason (RXA-18) to use new value set,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,MisXoConn.RecordsImmunHl7.C,8/11/2014,MIS 1627,10/17/2013,,Y,Y,,,,,
,FOC,MIS,6249,Add Outbox Events to the MIS Event Reader,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",5,MisEventReader.Process.S,8/11/2014,MIS 1926,5/15/2014,,,,,,,,
,FOC,MIS,6255,IMMUN values not displaying correctly in Manage Event Queue,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,MisEventQueue.Manage.Detail.K,8/11/2014,,11/21/2013,,,,,,,,
,FOC,MIS,6283,CDA/CCR detection utility too strict,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,MisXmlUtil.CdaCheck.P,8/11/2014,MIS 1619,,,,,,Y,,,
,FOC,MIS,6288,Manage Outbox Response Text in Hexadecimal Format After DTS FOC MIS 5983,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,MisXoMsgQueue.View.K,8/11/2014,MIS 1645,11/21/2013,,Y,Y,,,,,
,FOC,MIS,6299,Immunizations: Add PHA Trade Name to outbound message,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,"MisEventQueue.Manage.Detail.K, MisXoConn.RecordsImmunHl7.C",8/11/2014,MIS 1652,11/21/2013,,Y,Y,,,Y,,
,FOC,MIS,6303,INFCE - No wizard to set up 6.1 CCD ADT connection,6.1-Reclass,3,Y,"6.1r, 6.13r, 6.14r",,"MisXoConn.InitConnections.AskAdtNumFeeds.K, MisXoConn.InitConnections.D, MisXoConn.InitConnections.S",8/11/2014,,,,,,,Y,,,
,FOC,MIS,6367,IMMUN - PID/IN1/Phone number issues cause message REJECTION,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,"MisXoConn.DelFolder.P, MisXoConn.RecordsImmunHl7.C",8/11/2014,MIS 1684,12/19/2013,,Y,Y,,,Y,,
,FOC,MIS,6439,Add missing components to Vendor Component dictionary,,3,Y,6.0C,,"MisVendorComp.Id.L, MisVendorComp.IdCall.P, MisVendorComp.IdInit.P, MisVendorComp.Mgmt",8/11/2014,,12/19/2013,,,,,,,,
,FOC,MIS,6470,IMMUN - Allow NPI number to be sent,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",4,"MisXoConn.FormatImmunHl7.P, MisXoConn.RecordsImmunHl7.C, MisXoMsgGen.Mgmt.S",8/11/2014,MIS 1825,1/16/2014,,,,,,Y,,
,FOC,MIS,6558,Value Sets crashing on RT file of large data sets from NPR,Completed,3,Y,"6.0C, 6.07C, 6.1T, 6.13C, 6.14C, 6.15C",4,"MisValueSet.RtFileRecordsOld.D, MisValueSet.RtFileRecordsOld.P",8/11/2014,MIS 1788,2/20/2014,,Y,Y,,,,,
,FOC,MIS,6577,Any Word Search in Manage Inbox Routine is Broken,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",5,MisXiConn.ProcessLstMsgs.E,8/11/2014,MIS 1843,4/17/2014,,,,,,,,
,FOC,MIS,6581,IMMUN formatter needs to return errors,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",5,MisXoConn.FormatImmunHl7.P,8/11/2014,MIS 1903,6/19/2014,,,,,,Y,,
,FOC,MIS,6647,SYND - Pregnancy query not sent in message,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,"MisEhrParam.Mgmt.Detail.R, MisEhrParam.Mgmt.S",8/11/2014,,3/20/2014,,,,,,Y,,
,FOC,MIS,6680,INFCE: 6.07 Immunizations Message Formatting Issues,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",4,MisXoConn.RecordsImmunHl7.C,8/11/2014,MIS 1826,4/17/2014,,,,,,Y,,
,FOC,MIS,6701,Outbox Connection Folder editing does not carry over to Manage routine,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,MisXoConn.Folder.S,8/11/2014,,4/17/2014,,,,,,,,
,FOC,MIS,6723,INFCE: Parameter to distinguish between Him OID or MRN for RegAdt,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C, 6.15C",,"MisXoMsgGen.Mgmt.Detail.R, MisXoMsgGen.Mgmt.S",8/11/2014,,4/17/2014,,,,,,,,
,FOC,MIS,6726,INFCE: IMMUN MSH changes for Namespace ID,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",4,"MisXoConn.FormatImmunHl7.P, MisXoMsgGen.Mgmt.Detail.R, MisXoMsgGen.Mgmt.S",8/11/2014,MIS 1827,4/17/2014,,,,,,Y,,
,FOC,MIS,6735,(Online Help) Update to Message Generator Dictionary online help - new field,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",5,,8/11/2014,MIS 1841,3/20/2014,,,,,,,,
,FOC,MIS,6771,OM ORDERS OUT should return text to MIS Event Queue for Skipped Events,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",5,"MisXoConn.FormatOmOrdCwsMt.P, MisXoConn.FormatOmOrdErxOv.P, MisXoConn.FormatOmOrdItsMt.P, MisXoConn.FormatOmOrdLisMt.P, MisXoConn.FormatOmOrdLisMtStat.P, MisXoConn.FormatOmOrdMmMt.P, MisXoConn.FormatOmOrdOv.P, MisXoConn.FormatOmOrdPhaMt.P",8/11/2014,MIS 1845,5/10/2014,,,,,,,OM,
,FOC,MIS,6777,Manage Event Reader crashes in UNV ring in 6.13,6.1-Completed,3,,6.13C,,MisEventReader.Process.S,8/11/2014,,4/21/2014,,,,,,,,
,FOC,MIS,6785,INFCE - No wizard to set up 6.1 CCD ADT connection,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C, 6.15C",,"MisXoConn.InitConnections.AskAdtNumFeeds.K, MisXoConn.InitConnections.D, MisXoConn.InitConnections.S",8/11/2014,,5/15/2014,,,,,Y,,,
,FOC,MIS,6791,GetCcd and GetChart display Skipped in Manage Event,Completed,3,,"6.0C, 6.07C, 6.1T, 6.13C, 6.14U, 6.15T",,MisEventReader.Process.S,8/11/2014,MIS 1997,8/21/2014,Y,,,,,,,
,FOC,MIS,6800,Remove Purge Delay from Message Type Screen,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",5,"MisXiConn.Mgmt.Detail.R, MisXiConn.Mgmt.S, MisXiMsgType.Mgmt.Detail.R, MisXiMsgType.Mgmt.S, MisXoConn.Mgmt.Detail.R, MisXoConn.Mgmt.S, MisXoMsgType.Mgmt.Detail.R, MisXoMsgType.Mgmt.S",8/11/2014,MIS 1884,5/15/2014,,,,,,,,
,FOC,MIS,6939,Manage Query Data should include listed queries to match NPR,6.1-Completed,3,,"6.1C, 6.13C, 6.14U, 6.15C",,MisXoConn.MgmtQry.S,8/11/2014,,8/21/2014,,,,,,,,
,FOC,MIS,6941,Message from CCD missing all info: existing option with conversion med rec,Completed,3,,"6.0T, 6.07C, 6.1Q, 6.13C, 6.14U, 6.15T",,MisRtInteg.SendReqToCs.C,8/11/2014,MIS 2005,8/21/2014,Y,,,,,,,
,FOC,MIS,6945,INFCE - Immunization interface's application acknowledgement type is hardcoded,Completed,3,Y,"6.0C, 6.07C, 6.1T, 6.13C, 6.14C, 6.15C",5,"MisXoConn.FormatImmunHl7.P, MisXoMsgGen.Mgmt, MisXoMsgGen.Mgmt.Detail.R",8/11/2014,MIS 1934,9/18/2014,,,,,,Y,,
,FOC,MIS,6950,Additional fields for Syndromic Surveillance Interface,6.1-Testing,3,,"6.1T, 6.13C, 6.14P, 6.15C",,"MisEhrParam.Mgmt.Detail.R, MisEhrParam.Mgmt.S",8/11/2014,,6/19/2014,,,,,,Y,,
,FOC,MIS,6977,INFCE: New Msg Gen parameter to send MSP in ADT,6.1-Testing,3,,"6.1T, 6.13C, 6.14C, 6.15C",,"MisXoMsgGen.Mgmt.Detail.R, MisXoMsgGen.Mgmt.S",8/11/2014,,8/21/2014,,,,,,,,
,FOC,MIS,7016,Not all the configuration data for additional REGADTEHR interface is populated,6.1-Testing,3,,"6.1T, 6.13C, 6.14P, 6.15C",,MisXoConn.InitConnections.S,8/11/2014,,7/17/2014,,,,,,,,
,FOC,MIS,7023,INFCE - Periods should not always be removed from syndromic DX codes,6.1-Testing,3,,"6.1T, 6.13C, 6.14P, 6.15C",,"MisEhrParam.Mgmt.Detail.R, MisEhrParam.Mgmt.S",8/11/2014,,7/17/2014,,,,,,Y,,
,FOC,MIS,7146,INFCE: IMMUN msg will be rejected if RXA|10.1 is blank & RXA|10.9 is populated,Completed,3,,"6.0C, 6.07C, 6.1T, 6.13T, 6.14T, 6.15T",,MisXoConn.RecordsImmunHl7.C,8/11/2014,MIS 2008,8/21/2014,Y,,,,,Y,,
,FOC,MIS,7161,Social Security Number for Immunizations for IRIS,Completed,3,,"6.0C, 6.07C, 6.1T, 6.13T, 6.14T, 6.15T",,MisXoConn.RecordsImmunHl7.C,8/11/2014,MIS 2009,8/21/2014,Y,,,,,Y,,
,FOC,MIS,7166,INFCE: Changes for Namespace ID to use Parameter,Completed,3,,"6.0C, 6.07C, 6.1T, 6.13T, 6.14T, 6.15T",,"MisXoConn.FormatImmunHl7.P, MisXoConn.RecordsImmunHl7.C, MisXoMsgGen.Mgmt.Detail.R, MisXoMsgGen.Mgmt.S",8/11/2014,MIS 2010,8/21/2014,Y,,,,,Y,,
,FOC,MIS,7185,Patient Monitor Interface Performance Issues,Queued,3,Y,"6.0T, 6.07Q, 6.1Q, 6.13Q, 6.14T, 6.15T",,"MisMonitor.Functions.C, MisMonitor.XiFilerOv.P, MisXiConn.ReceiveFromCs.P",8/11/2014,,10/16/2014,,,,,,,,
,FOC,MIS,7215,INFCE - Changes to allow per-field suppression of PID segments for MU2,Submitted,3,,"6.07S, 6.13S",,,8/11/2014,,9/18/2014,,,,,,Y,,
,FOC,MIS,7248,Syndromic Surveillance Blood Pressure Query Not Always Sent,6.1-Reclass,3,,"6.1r, 6.13r, 6.14r, 6.15r",,,8/11/2014,,9/18/2014,,,,,,Y,,
,FOC,MIS,7301,Need access to NPR EDI Program menu from MIS Communication Menu,6.1-Draft,3,,"6.1D, 6.13D, 6.14D, 6.15D",,~.CommDictMenu,8/11/2014,,9/18/2014,,,,,,,,
,FOC,MIS,7323,Inactive MisMap still returns mapped value,6.1-Draft,3,,"6.1D, 6.13D, 6.14D, 6.15D",,MisFieldMap.GetMapValue.C,8/11/2014,,9/18/2014,,,,,,,,
,FOC,MIS,7333,INFCE: Send trigger event in EVN|1 for Syndromic Surveillance,6.1-Testing,3,,"6.1T, 6.13T, 6.14T, 6.15Q",,"MisXoMsgGen.Mgmt.Detail.R, MisXoMsgGen.Mgmt.S",8/11/2014,,9/18/2014,,Y,Y,,,Y,,
,FOC,MIS,7364,"INFCE - Invalid characters sent in Immunization messages, RXA segment",Submitted,3,,"6.07S, 6.13S, 6.14S",,,8/18/2014,,,,,,,,Y,,
,FOC,MIS,7390,Manage Outbox - Add MisEventData OID to screen and allow data copy,Submitted,3,,"6.0S, 6.07S, 6.1S, 6.13S, 6.14S, 6.15S",,,8/18/2014,,,,,,,,,,
C,FOC,OM,4768,OM to OV INFCE: ROL segment should be before AL1 segment,Completed,4,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.12C, 6.13C, 6.14C",0,OmOrd.XoFormatEvent.OmOrdOv.P,8/11/2014,OM 953,5/15/2012,,,,,,,,
,FOC,OM,4769,OM INFCE to OV - Segments sent incorrectly in HL7 message,Completed,3,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.12C, 6.13C, 6.14C",0,"OmOrd.XoFormat.Locals.I, OmOrd.XoFormat.RecordsHl7.C",8/11/2014,OM 954,1/16/2012,,,,,,,,
,FOC,OM,4780,OM to OV INFCE: Edits to Orders not sent outbound,Completed,3,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.12C, 6.13C, 6.14C",0,OmOrd.XoFormat.RecordsHl7.C,8/11/2014,OM 960,3/18/2012,,,,,,,,
,FOC,OM,5134,OM to OV - Diet Stop Date/Time not populating HL7,Completed,4,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.12C, 6.13C, 6.14C",0,OmOrd.XoFormat.RecordsHl7.C,8/11/2014,OM 1071,8/11/2012,,,,,,,,
,FOC,OM,5735,INFCE: Send OM Standard Fields as NTE segments to OV,Completed,4,,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",1,OmOrd.XoFormat.RecordsHl7.C,8/11/2014,OM 1353,2/2/2013,,,,,,,,
,FOC,OM,6120,OM ORD TO OV: Consulting Providers not sent in message,Completed,3,,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",1,OmOrd.XoFormat.RecordsHl7.C,8/11/2014,OM 1366,4/2/2013,,,,,,,,
,FOC,OM,6421,OM ORD OUT - ORC|25 populating with repeats insted of components,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,OmOrd.XoFormat.RecordsHl7.C,8/11/2014,OM 1530,5/25/2013,,,,,,,,
,FOC,OM,6535,INFCE: Character limit DRU|1.3 to 11 characters,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,OmOrd.XoFormat.RecordsErx.C,8/11/2014,OM 1648,7/16/2013,,,,,,,,
,FOC,OM,7337,OM ORDERS OUT should return text to MIS Event Queue for Skipped Events,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",5,OmOrd.XoFormat.CreateOutboxMsg.P,8/11/2014,OM 2185,5/10/2014,,,,,,,OM,
,FOC,PHM,691,Ccd unavailable for migrated patients,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C",4,"PhmStdFunction.Zinit.MatCsContinuityofcaredocument.P, PhmStdFunction.Zinit.MatCsTransmitcontinuityofcaredocument.P, PhmStdFunction.Zinit.MatMatCreatecontinuityofcaredocument.P, PhmStdFunction.Zinit.MatOpContinuityofcaredocumentmpm.P, PhmStdFunction.Zinit.MatOpTransmitcontinuityofcaredocmpm.P",8/11/2014,PHM 351,3/20/2014,,,,,,,PHM,
,FOC,REG,2032,REG ADT IN: Can not delete insurances from the interface,6.1-Rejected,3,,"6.1R, 6.12R",,,8/11/2014,,,,,,,,,,
R,FOC,REG,2254,REG to OV - Canadian Health Care number not populating PID|3 in version 2.4,6.1-Completed,4,,"6.1C, 6.12C, 6.13C, 6.14C",,RegAcct.XoFormat.RecordsHl7.C,8/11/2014,,5/29/2012,,,,,,,,
R,FOC,REG,2275,INFCE: Referring Provider not sent/read in PV1|8,6.1-Completed,4,Y,"6.1C, 6.13C, 6.14C",,"RegAcct.XiFilerOv.P, RegAcct.XoFormat.RecordsHl7.C",8/11/2014,,6/16/2012,,,,,,,,
,FOC,REG,2416,Inbound OV ADT - PID|3 not correctly finding patient identifiers,6.1-Completed,4,,"6.1C, 6.12C, 6.13C, 6.14C",,RegAcct.XiFilerOv.P,8/11/2014,,8/14/2012,,,,,,,,
,FOC,REG,2530,Memory Leak: Reg to OV - Objects not being flushed,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,"RegAcct.XoFormat.RecordsHl7.C, RegAcct.XoFormatEvent.RegAdtOv.P",8/11/2014,,6/9/2012,,,,,,,,
,FOC,REG,2661,Inbound ADT:  ReplaceAllData switch should not be hard-coded,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,"RegAcct.XiFilerOv.P, RegParam.MgmtToolbox.S",8/11/2014,,9/15/2012,,,,,,,,
,FOC,REG,2693,REG ADT to OV: Populate M-AT message with Message number,6.1-Completed,4,,"6.1C, 6.13C, 6.14C",,RegAcct.XoFormatEvent.RegAdtOv.P,8/11/2014,,1/15/2013,,,,,,,,
,FOC,REG,2873,REG to OV: MRG Segment not Sent in A06/A07 Messages for Canadian Sites,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,RegAcct.XoFormatEvent.RegAdtOv.P,8/11/2014,,3/21/2013,,,,,,,,
,FOC,REG,2884,REG to OV: A03 Msg Wrong Acct # Sent for Pat. Rolled Out to In (Canadian Site),6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,"RegAcct.XoFormat.RecordsHl7.C, RegAcct.XoFormatEvent.RegAdtOv.P",8/11/2014,,12/29/2012,,,,,,,,
,FOC,REG,2951,"REG to OV: Wrong Discharge Patient Status, Type, Discharge D/T (Canadian Site)",6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,"RegAcct.XoFormat.RecordsHl7.C, RegAcct.XoFormatEvent.RegAdtOv.P",8/11/2014,,3/21/2013,,,,,,,,
,FOC,REG,2958,REG to OV: Determine message type for MoveAcct and SwitchMedRec Events,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C",,"RegAcct.XoFormat.RecordsHl7.C, RegAcct.XoFormatEvent.RegAdtOv.P",8/11/2014,,3/21/2013,,,,,,,,
,FOC,REG,3030,"INFCE: NK1.10, 13, 34 and IN1.8,9,12,36 do not generate on REGADT",6.1-Reclass,3,,6.13r,,,8/11/2014,,,,,,,,,,
,FOC,REG,3045,REG ADT OV - EVN|6 not always populated,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,RegAcct.XoFormat.RecordsHl7.C,8/11/2014,,4/21/2013,,,,,,,,
,FOC,REG,3052,"ADT interface: NK1.2,10,13,34 and IN1.8,9,12,36 not sent properly",6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,RegAcct.XoFormat.RecordsHl7.C,8/11/2014,,4/21/2013,,,,,,,,
,FOC,REG,3091,INFCE: Exclude patient locations in REG ADT as we do for NPR ADT,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C",,"RegAcct.XoFormatEvent.RegAdtOv.P, RegAcct.XoFormatEvent.SyndromicSurv.P",8/11/2014,,4/18/2013,,,,,,,,
,FOC,REG,3092,REG ADT - send External number in MRG|1 instead of HIM OID,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,"RegAcct.XoFormat.RecordsHl7.C, RegAcct.XoFormatEvent.RegAdtOv.P",8/11/2014,,4/18/2013,,,,,,,,
,FOC,REG,3209,Syndromic Surveillance: Stop stripping trailing zeroes from diagnosis codes,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,RegAcct.XoFormatSyndromicSurv.RecordsHl7.C,8/11/2014,,6/20/2013,,,,,,,,
,FOC,REG,3306,"INFCE: GT1.6,7 and NK1.5,6 format issues",6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,RegAcct.XoFormat.RecordsHl7.C,8/11/2014,,9/19/2013,,,,,,,,
,FOC,REG,3349,REG ADT: Remove MRG segment for DelRestore event,6.1-Completed,3,,"6.1C, 6.13C, 6.14C",,RegAcct.XoFormatEvent.RegAdtOv.P,8/11/2014,,9/19/2013,,,,,,,,
,FOC,REG,3439,A03 can be sent incorrectly for roll over account,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatEvent.RegAdtOv.P,8/11/2014,,12/19/2013,,,,,,,,
,FOC,REG,3476,Synd Surv: Crash when mapping ICD10 diagnosis codes,6.1-Completed,3,,"6.1C, 6.13C, 6.14P, 6.15C",,RegAcct.XoFormatSyndromicSurv.RecordsHl7.C,8/11/2014,,12/19/2013,,,,,,,,
,FOC,REG,3501,REG to OV: Send A13 Cancel Discharge Message for UNDODEP Events,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormatEvent.RegAdtOv.P,8/11/2014,,4/17/2014,,,,,,,,
,FOC,REG,3507,REG to OV: Incorrect Account Number Sent in PID Segment,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,"RegAcct.Mgmt.Rollover.C, RegAcct.XoFormat.RecordsHl7.C",8/11/2014,,1/16/2014,,,,,,,,
,FOC,REG,3555,Multiple Patient Names Not Valid In HL7 V2.3 PID|5 and PID|9,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormat.RecordsHl7.C,8/11/2014,,2/20/2014,,,,,,,,
,FOC,REG,3567,INFCE: 6.1 ADT does not generate standard Ethnicity field,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormat.RecordsHl7.C,8/11/2014,,2/20/2014,,,,,,,,
,FOC,REG,3591,REG ADT/SYND - Return errors from formatter,6.1-Completed,3,,"6.1C, 6.13C, 6.14P, 6.15C",,"RegAcct.XoFormatEvent.HomeCareAdt.P, RegAcct.XoFormatEvent.RegAdtOv.P, RegAcct.XoFormatEvent.SyndromicSurv.P",8/11/2014,,5/15/2014,,,,,,Y,,
,FOC,REG,3604,SYND: County Code Missing if ZIP+4 Used,6.1-Completed,3,,"6.1C, 6.13C, 6.14P, 6.15C",,RegAcct.XoFormatSyndromicSurv.RecordsHl7.C,8/11/2014,,4/17/2014,,,,,,Y,,
,FOC,REG,3606,"SPAN Codes sent to UB2|7 in error, UB2|3 and UB2|7 formatting errors",6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,RegAcct.XoFormat.RecordsHl7.C,8/11/2014,,4/17/2014,,,,,,,,
